Block Address,Incident Number,Neighborhood,Occur 2hr Time,Occur Month,Occur Year,Occurence Date,Person Injury,Precinct,Open Data Latitude,Open Data Longitude,CasingsRecovered,X,Y
NE HASSALO ST / NE GRAND AVE,21-0247,Lloyd,2000 - 2200,3,2021,2021-03-23,FALSE,North,45.53079106,-122.6606516,14,"7,648,472","687,017"
800 BLOCK OF NW MARSHALL ST,21-0370,Pearl,0400 - 0600,5,2021,2021-05-07,TRUE,Central,45.53079876,-122.6800024,0,"7,643,515","687,153"
NE MULTNOMAH ST / NE 1ST AVE,20-0684,Lloyd,0000 - 0200,9,2020,2020-09-09,FALSE,North,45.53080209,-122.6647314,0,"7,647,427","687,049"
9100 BLOCK OF NE HASSALO ST,21-1220,Montavilla,0200 - 0400,12,2021,2021-12-04,FALSE,East,45.53086136,-122.569322,15,"7,671,869","686,430"
9100 BLOCK OF NE HASSALO ST,22-0014,Montavilla,0200 - 0400,1,2022,2022-01-03,FALSE,East,45.53086136,-122.569322,0,"7,671,869","686,430"
1100 BLOCK OF NE 99TH AVE,20-0295,Hazelwood,1600 - 1800,7,2020,2020-07-04,FALSE,East,45.53090421,-122.5623596,0,"7,673,653","686,400"
8700 BLOCK OF NE HASSALO ST,20-0112,Montavilla,2000 - 2200,3,2020,2020-03-20,TRUE,East,45.53093215,-122.5731578,11,"7,670,887","686,481"
6000 BLOCK OF NE HASSALO ST,19-0064,Rose City Park,0000 - 0200,2,2019,2019-02-26,FALSE,North,45.53095404,-122.6017093,16,"7,663,573","686,678"
1100 BLOCK OF NE 102ND AVE,20-0782,Hazelwood,0200 - 0400,11,2020,2020-11-23,FALSE,East,45.53095506,-122.5581456,1,"7,674,733","686,391"
8300 BLOCK OF NE HASSALO ST,20-0108,Montavilla,1200 - 1400,3,2020,2020-03-17,TRUE,East,45.53098622,-122.5770009,1,"7,669,903","686,526"
NE 60TH AVE / NE HASSALO ST,19-0205,Rose City Park,2200 - 2400,7,2019,2019-07-04,FALSE,North,45.53099995,-122.6021989,16,"7,663,448","686,698"
1100 BLOCK OF NE 161ST AVE,22-0106,Wilkes,0200 - 0400,1,2022,2022-01-30,FALSE,East,45.53101079,-122.4974561,0,"7,690,281","686,021"
1100 BLOCK OF NE 120TH AVE,21-1208,Hazelwood,0800 - 1000,11,2021,2021-11-19,FALSE,East,45.53106122,-122.5391081,1,"7,679,611","686,306"
1100 BLOCK OF NE 9TH AVE,20-0241,Lloyd,0200 - 0400,6,2020,2020-06-14,FALSE,North,45.53113507,-122.6566518,1,"7,649,500","687,115"
1100 BLOCK OF NE MARTIN LUTHER KING JR BLVD,21-0523,Lloyd,0200 - 0400,6,2021,2021-06-17,TRUE,North,45.5311548,-122.6617351,0,"7,648,198","687,157"
1100 BLOCK OF NE 82ND AVE,21-0308,Montavilla,0000 - 0200,4,2021,2021-04-15,FALSE,East,45.53127475,-122.5790998,2,"7,669,368","686,645"
EB I84 FWY TO / SB I205 FWY,22-0287,Montavilla,2000 - 2200,3,2022,2022-03-08,FALSE,East,45.53131397,-122.5705447,0,"7,671,560","686,603"
1700 BLOCK OF NE MULTNOMAH ST,19-0013,Sullivan's Gulch,0000 - 0200,1,2019,2019-01-13,TRUE,North,45.53140902,-122.6480311,19,"7,651,711","687,156"
1700 BLOCK OF NE MULTNOMAH ST,19-0414,Sullivan's Gulch,0000 - 0200,12,2019,2019-12-22,TRUE,North,45.53140902,-122.6480311,36,"7,651,711","687,156"
500 BLOCK OF NE MULTNOMAH ST,20-0542,Lloyd,2000 - 2200,9,2020,2020-09-03,FALSE,North,45.53146186,-122.6601424,0,"7,648,609","687,258"
500 BLOCK OF NE MULTNOMAH ST,21-0936,Lloyd,1200 - 1400,9,2021,2021-09-21,TRUE,North,45.53146186,-122.6601424,0,"7,648,609","687,258"
500 BLOCK OF NE MULTNOMAH ST,22-0194,Lloyd,2200 - 2400,2,2022,2022-02-16,FALSE,North,45.53146186,-122.6601424,6,"7,648,609","687,258"
NE MULTNOMAH ST / NE 13TH AVE,19-0184,Sullivan's Gulch,1600 - 1800,6,2019,2019-06-16,FALSE,North,45.53147832,-122.6525386,7,"7,650,557","687,212"
NE MULTNOMAH ST / NE 13TH AVE,21-0851,Sullivan's Gulch,2000 - 2200,8,2021,2021-08-31,TRUE,North,45.53147832,-122.6525386,1,"7,650,557","687,212"
1200 BLOCK OF NE 111TH AVE,21-0268,Hazelwood,0400 - 0600,3,2021,2021-03-28,FALSE,East,45.53158812,-122.5482028,2,"7,677,286","686,557"
100 BLOCK OF N DREXLER DR,21-1084,Lloyd,0000 - 0200,10,2021,2021-10-18,FALSE,North,45.53162128,-122.6685765,0,"7,646,450","687,374"
1200 BLOCK OF NE 102ND AVE,20-0449,Hazelwood,1800 - 2000,8,2020,2020-08-20,FALSE,East,45.53167627,-122.5580117,22,"7,674,774","686,653"
1200 BLOCK OF NE 102ND AVE,21-0121,Hazelwood,2000 - 2200,2,2021,2021-02-04,FALSE,East,45.53167627,-122.5580117,4,"7,674,774","686,653"
1200 BLOCK OF NE 102ND AVE,21-0269,Hazelwood,2200 - 2400,3,2021,2021-03-29,TRUE,East,45.53167627,-122.5580117,1,"7,674,774","686,653"
NE 82ND AVE / NE MULTNOMAH ST,21-1290,Montavilla,0200 - 0400,12,2021,2021-12-21,FALSE,East,45.53170423,-122.579018,11,"7,669,393","686,801"
NE MULTNOMAH ST / NE 31ST AVE,19-0124,Kerns,0200 - 0400,4,2019,2019-04-28,FALSE,Central,45.53172267,-122.6328108,0,"7,655,613","687,167"
2200 BLOCK OF LLOYD CENTER,19-0157,Lloyd,1400 - 1600,5,2019,2019-05-24,FALSE,North,45.53180612,-122.6524691,7,"7,650,578","687,331"
2200 BLOCK OF LLOYD CENTER,21-0528,Lloyd,0000 - 0200,6,2021,2021-06-18,FALSE,North,45.53180612,-122.6524691,0,"7,650,578","687,331"
1200 BLOCK OF NE 76TH AVE,22-0103,Montavilla,0000 - 0200,1,2022,2022-01-31,TRUE,East,45.53187994,-122.5847666,9,"7,667,922","686,903"
1200 BLOCK OF NE 79TH AVE,21-0698,Montavilla,1600 - 1800,7,2021,2021-07-21,FALSE,East,45.53189956,-122.5820192,11,"7,668,626","686,892"
1200 BLOCK OF NW NAITO PKWY,20-0145,Pearl,1600 - 1800,4,2020,2020-04-12,FALSE,Central,45.53204149,-122.6782739,0,"7,643,970","687,594"
NE WASCO ST / NE 107TH PL,21-0389,Hazelwood,2200 - 2400,5,2021,2021-05-12,FALSE,East,45.532076,-122.5523816,18,"7,676,220","686,762"
N INTERSTATE AVE / N THUNDERBIRD WAY,20-0407,Lloyd,2000 - 2200,8,2020,2020-08-07,TRUE,North,45.53208661,-122.6711044,0,"7,645,807","687,561"
NE 128TH AVE / NE WASCO ST,21-0642,Hazelwood,1000 - 1200,7,2021,2021-07-12,FALSE,East,45.53210687,-122.5311863,0,"7,681,650","686,636"
NE GRAND AVE / NE WASCO ST,20-0372,Lloyd,1200 - 1400,7,2020,2020-07-25,FALSE,North,45.53221777,-122.6606513,0,"7,648,486","687,537"
1100 BLOCK OF NW OVERTON ST,20-0291,Pearl,0200 - 0400,7,2020,2020-07-05,FALSE,Central,45.53225692,-122.6829706,0,"7,642,769","687,705"
400 BLOCK OF NE WASCO ST,22-0225,Lloyd,2000 - 2200,2,2022,2022-02-21,FALSE,North,45.53226596,-122.6611528,1,"7,648,358","687,558"
900 BLOCK OF NW OVERTON ST,21-0128,Pearl,2200 - 2400,2,2021,2021-02-02,FALSE,Central,45.53229047,-122.6809146,0,"7,643,296","687,703"
1300 BLOCK OF NE 122ND AVE,20-0459,Hazelwood,0000 - 0200,8,2020,2020-08-25,FALSE,East,45.53231754,-122.5377284,6,"7,679,976","686,755"
NE 28TH AVE / NE WASCO ST,20-0778,Sullivan's Gulch,1200 - 1400,11,2020,2020-11-22,FALSE,North,45.53233445,-122.6370967,13,"7,654,521","687,419"
12400 BLOCK OF NE WASCO ST,21-1142,Hazelwood,2200 - 2400,11,2021,2021-11-09,FALSE,East,45.53236563,-122.5356339,0,"7,680,513","686,759"
NE 82ND AVE / NE WASCO ST,19-0039,Montavilla,1800 - 2000,2,2019,2019-02-04,FALSE,East,45.5324064,-122.5790281,2,"7,669,397","687,057"
1300 BLOCK OF NE 68TH AVE,20-0507,North Tabor,0200 - 0400,9,2020,2020-09-02,FALSE,East,45.53259044,-122.5927719,1,"7,665,878","687,215"
1300 BLOCK OF NE 81ST AVE,20-0371,Montavilla,0600 - 0800,8,2020,2020-08-03,TRUE,East,45.53262363,-122.5800627,0,"7,669,134","687,143"
SB I205 FWY AT / EB I84 FWY,20-0953,Montavilla,2200 - 2400,8,2020,2020-08-09,TRUE,North,45.53265348,-122.5648668,0,"7,673,027","687,054"
SB I205 FWY AT / EB I84 FWY,21-0864,Montavilla,0600 - 0800,8,2021,2021-08-31,FALSE,North,45.53265348,-122.5648668,0,"7,673,027","687,054"
8800 BLOCK OF NE CLACKAMAS ST,19-0254,Madison South,0200 - 0400,8,2019,2019-08-10,FALSE,East,45.5327553,-122.5720143,0,"7,671,197","687,138"
10200 BLOCK OF NE CLACKAMAS ST,21-0313,Hazelwood,1600 - 1800,4,2021,2021-04-16,FALSE,East,45.53283063,-122.5574368,0,"7,674,932","687,070"
1300 BLOCK OF NE 162ND AVE,21-1198,,2200 - 2400,11,2021,2021-11-23,TRUE,East,45.53293017,-122.4959388,0,"7,690,687","686,711"
1300 BLOCK OF NE 162ND AVE,21-1335,,2000 - 2200,10,2021,2021-10-04,FALSE,East,45.53293017,-122.4959388,1,"7,690,687","686,711"
1400 BLOCK OF NE 82ND AVE,19-0164,Montavilla,1800 - 2000,5,2019,2019-05-30,FALSE,East,45.53309128,-122.5790844,9,"7,669,389","687,307"
1400 BLOCK OF NW 13TH AVE,19-0278,Pearl,0200 - 0400,8,2019,2019-08-30,FALSE,Central,45.53325502,-122.68459,1,"7,642,364","688,080"
1400 BLOCK OF NE 134TH AVE,20-0697,Hazelwood,2000 - 2200,10,2020,2020-10-23,FALSE,East,45.53325675,-122.5254149,2,"7,683,139","687,018"
1400 BLOCK OF NE 81ST AVE,21-0480,Montavilla,1000 - 1200,6,2021,2021-06-06,TRUE,East,45.53327118,-122.5800591,1,"7,669,141","687,379"
1400 BLOCK OF NE GRAND AVE,19-0203,Lloyd,2000 - 2200,7,2019,2019-07-03,FALSE,North,45.53328681,-122.6607037,0,"7,648,483","687,927"
EB I84 FWY AT / NE 82ND AVE EXIT,21-0384,Montavilla,2200 - 2400,5,2021,2021-05-12,FALSE,East,45.53334921,-122.5790821,0,"7,669,392","687,401"
NE 111TH AVE / NE HALSEY ST,20-0751,Parkrose Heights,0200 - 0400,11,2020,2020-11-11,FALSE,East,45.53346858,-122.5490631,2,"7,677,083","687,248"
8800 BLOCK OF NE HALSEY ST,21-0693,Madison South,2000 - 2200,7,2021,2021-07-27,FALSE,East,45.53347307,-122.5723762,11,"7,671,111","687,402"
10500 BLOCK OF NE HALSEY ST,20-0480,Hazelwood,2000 - 2200,8,2020,2020-08-27,TRUE,East,45.53347343,-122.554017,0,"7,675,814","687,282"
11400 BLOCK OF NE HALSEY ST,21-0506,Hazelwood,1600 - 1800,6,2021,2021-06-12,TRUE,East,45.53348028,-122.5442464,0,"7,678,317","687,221"
WB I84 FWY AT / NE 82ND AVE,22-0303,Madison South,0000 - 0200,3,2022,2022-03-13,FALSE,East,45.53348764,-122.579013,26,"7,669,411","687,451"
10000 BLOCK OF NE HALSEY ST,19-0131,Hazelwood,1400 - 1600,5,2019,2019-05-03,FALSE,East,45.53349093,-122.5603963,16,"7,674,180","687,330"
10000 BLOCK OF NE HALSEY ST,21-0895,Hazelwood,1000 - 1200,9,2021,2021-09-12,FALSE,East,45.53349093,-122.5603963,2,"7,674,180","687,330"
NE HALSEY ST / NE 104TH AVE,21-1156,Parkrose Heights,1600 - 1800,11,2021,2021-11-13,FALSE,East,45.5335296,-122.5554791,3,"7,675,440","687,312"
10800 BLOCK OF NE HALSEY ST,19-0091,Parkrose Heights,0200 - 0400,3,2019,2019-03-25,TRUE,East,45.53353114,-122.5509391,1,"7,676,603","687,283"
10800 BLOCK OF NE HALSEY ST,21-1311,Parkrose Heights,2000 - 2200,12,2021,2021-12-28,FALSE,East,45.53353114,-122.5509391,90,"7,676,603","687,283"
10800 BLOCK OF NE HALSEY ST,22-0326,Parkrose Heights,0000 - 0200,3,2022,2022-03-18,FALSE,East,45.53353114,-122.5509391,5,"7,676,603","687,283"
NE 102ND AVE / NE HALSEY ST,19-0256,Woodland Park,1200 - 1400,8,2019,2019-08-12,TRUE,East,45.53353561,-122.5580557,0,"7,674,780","687,331"
NE 102ND AVE / NE HALSEY ST,19-0388,Woodland Park,1600 - 1800,12,2019,2019-12-01,TRUE,East,45.53353561,-122.5580557,0,"7,674,780","687,331"
NE 102ND AVE / NE HALSEY ST,21-0429,Woodland Park,1800 - 2000,5,2021,2021-05-22,TRUE,East,45.53353561,-122.5580557,0,"7,674,780","687,331"
NE HALSEY ST / NE 119TH AVE,20-0819,Hazelwood,1600 - 1800,11,2020,2020-11-30,FALSE,East,45.53354177,-122.540786,10,"7,679,204","687,221"
10700 BLOCK OF NE HALSEY ST,21-0887,Parkrose Heights,1400 - 1600,9,2021,2021-09-08,FALSE,East,45.5335445,-122.5521888,36,"7,676,283","687,296"
NE 122ND AVE / NE HALSEY ST,20-0853,Russell,1000 - 1200,12,2020,2020-12-08,TRUE,East,45.53357296,-122.5376368,29,"7,680,011","687,212"
NE 122ND AVE / NE HALSEY ST,21-0633,Russell,1000 - 1200,7,2021,2021-07-07,FALSE,East,45.53357296,-122.5376368,1,"7,680,011","687,212"
NE 72ND AVE / NE HALSEY ST,21-0543,Montavilla,0000 - 0200,6,2021,2021-06-23,FALSE,East,45.53359628,-122.5893619,6,"7,666,761","687,559"
NE 72ND AVE / NE HALSEY ST,21-1301,Montavilla,0200 - 0400,12,2021,2021-12-24,TRUE,East,45.53359902,-122.589362,0,"7,666,761","687,560"
15800 BLOCK OF NE HALSEY ST,21-0364,Wilkes,0400 - 0600,5,2021,2021-05-05,FALSE,East,45.53362013,-122.4994919,2,"7,689,783","686,985"
15900 BLOCK OF NE HALSEY ST,21-1268,Wilkes,0400 - 0600,12,2021,2021-12-14,FALSE,East,45.53362047,-122.4986839,1,"7,689,990","686,980"
16100 BLOCK OF NE HALSEY ST,20-0862,Wilkes,1800 - 2000,12,2020,2020-12-13,FALSE,East,45.53362181,-122.4967126,8,"7,690,495","686,968"
16100 BLOCK OF NE HALSEY ST,21-1153,Wilkes,2000 - 2200,11,2021,2021-11-15,FALSE,East,45.53362181,-122.4967126,7,"7,690,495","686,968"
15000 BLOCK OF NE HALSEY ST,20-0495,Wilkes,1000 - 1200,8,2020,2020-08-30,FALSE,East,45.53363356,-122.5080063,10,"7,687,602","687,044"
7400 BLOCK OF NE HALSEY ST,21-0493,Montavilla,2200 - 2400,6,2021,2021-06-09,FALSE,East,45.53364296,-122.5864905,3,"7,667,497","687,557"
800 BLOCK OF NE HALSEY ST,20-0126,Lloyd,1800 - 2000,4,2020,2020-04-02,FALSE,North,45.53367018,-122.6570916,0,"7,649,412","688,042"
NE HALSEY ST / NE 148TH AVE,22-0184,Wilkes,1400 - 1600,2,2022,2022-02-15,TRUE,East,45.53368191,-122.5090073,3,"7,687,346","687,068"
4400 BLOCK OF NE HALSEY ST,21-1355,Hollywood,2200 - 2400,6,2021,2021-06-01,FALSE,North,45.53373554,-122.6175796,0,"7,659,534","687,798"
1500 BLOCK OF NE 92ND AVE,21-0442,Madison South,1200 - 1400,5,2021,2021-05-24,FALSE,East,45.53374379,-122.5686189,0,"7,672,076","687,476"
WB I84 FWY AT / NE SANDY BLVD,22-0203,Hollywood,2200 - 2400,2,2022,2022-02-17,FALSE,North,45.53375379,-122.6255089,3,"7,657,503","687,858"
NE HALSEY ST / NE 40TH AVE,22-0165,Hollywood,0200 - 0400,2,2022,2022-02-12,TRUE,North,45.53381925,-122.6222634,3,"7,658,335","687,860"
NE HALSEY ST / NE CESAR E CHAVEZ BLVD,22-0321,Hollywood,2000 - 2200,3,2022,2022-03-16,TRUE,North,45.53387721,-122.6228395,0,"7,658,188","687,885"
16100 BLOCK OF NE HALSEY ST,20-0875,Wilkes,0800 - 1000,12,2020,2020-12-14,FALSE,East,45.53403519,-122.4966061,35,"7,690,526","687,118"
1500 BLOCK OF NE 32ND AVE,21-1056,Sullivan's Gulch,0400 - 0600,10,2021,2021-10-21,FALSE,North,45.53414128,-122.633175,2,"7,655,543","688,051"
1500 BLOCK OF NE 32ND AVE,21-1295,Sullivan's Gulch,0600 - 0800,12,2021,2021-12-21,FALSE,North,45.53414128,-122.633175,7,"7,655,543","688,051"
10700 BLOCK OF NE WEIDLER ST,20-0087,Parkrose Heights,2200 - 2400,2,2020,2020-02-20,FALSE,East,45.53419674,-122.5520757,1,"7,676,318","687,533"
NW RALEIGH ST / NW 18TH AVE,20-0830,Northwest,1400 - 1600,12,2020,2020-12-03,FALSE,Central,45.53423169,-122.6896402,6,"7,641,080","688,471"
1900 BLOCK OF NW RALEIGH ST,21-1086,Northwest,1200 - 1400,10,2021,2021-10-23,FALSE,Central,45.53423963,-122.6916706,0,"7,640,560","688,488"
NE 162ND AVE / NE HALSEY ST,21-1189,Wilkes,0400 - 0600,11,2021,2021-11-28,TRUE,East,45.53426067,-122.4957865,0,"7,690,738","687,195"
NE 162ND AVE / NE HALSEY ST,21-1059,Wilkes,0000 - 0200,10,2021,2021-10-22,FALSE,East,45.53426074,-122.4957826,5,"7,690,739","687,195"
1600 BLOCK OF NE 92ND AVE,22-0283,Madison South,1400 - 1600,3,2022,2022-03-07,TRUE,East,45.53429537,-122.5686117,1,"7,672,083","687,677"
600 BLOCK OF NE WEIDLER ST,21-0169,Lloyd,1800 - 2000,2,2021,2021-02-27,TRUE,North,45.53431009,-122.659103,0,"7,648,903","688,289"
300 BLOCK OF NE WEIDLER ST,21-0292,Lloyd,0200 - 0400,4,2021,2021-04-08,TRUE,North,45.53431031,-122.6621559,0,"7,648,121","688,310"
1500 BLOCK OF NE WEIDLER ST,21-0910,Sullivan's Gulch,1200 - 1400,9,2021,2021-09-09,FALSE,North,45.53435777,-122.6499736,0,"7,651,242","688,244"
700 BLOCK OF NE WEIDLER ST,19-0360,Lloyd,2000 - 2200,11,2019,2019-11-08,TRUE,North,45.53439501,-122.6580873,14,"7,649,164","688,313"
2600 BLOCK OF NE WEIDLER ST,20-0748,Sullivan's Gulch,0400 - 0600,11,2020,2020-11-10,FALSE,North,45.53441849,-122.6386313,6,"7,654,148","688,189"
1600 BLOCK OF NE 66TH AVE,21-0152,Madison South,0400 - 0600,2,2021,2021-02-22,FALSE,East,45.53450643,-122.5949779,2,"7,665,331","687,928"
17000 BLOCK OF NE HALSEY ST,21-1180,,2200 - 2400,11,2021,2021-11-23,FALSE,North,45.53463041,-122.4880663,0,"7,692,719","687,281"
1600 BLOCK OF NE GRAND AVE,22-0078,Lloyd,1000 - 1200,1,2022,2022-01-25,TRUE,North,45.53471366,-122.6606955,1,"7,648,499","688,447"
14800 BLOCK OF NE JEWELL ST,21-0193,Wilkes,0400 - 0600,3,2021,2021-03-04,TRUE,East,45.53482669,-122.5083373,0,"7,687,528","687,481"
6500 BLOCK OF NE BROADWAY,19-0029,Madison South,0600 - 0800,1,2019,2019-01-28,FALSE,East,45.53486316,-122.5958772,9,"7,665,104","688,064"
6500 BLOCK OF NE BROADWAY,21-0112,Madison South,1800 - 2000,2,2021,2021-02-03,FALSE,East,45.53486316,-122.5958772,5,"7,665,104","688,064"
NE 67TH AVE / NE BROADWAY,20-0231,Madison South,0200 - 0400,6,2020,2020-06-07,FALSE,East,45.53488107,-122.5942929,4,"7,665,510","688,060"
NE BROADWAY / NE 66TH AVE,20-0730,Madison South,1400 - 1600,10,2020,2020-10-31,FALSE,East,45.53489223,-122.5950351,8,"7,665,320","688,069"
NE BROADWAY / NE 66TH AVE,21-1343,Madison South,2200 - 2400,2,2021,2021-02-11,FALSE,East,45.53489223,-122.5950351,0,"7,665,320","688,069"
NE 65TH AVE / NE BROADWAY,19-0408,Madison South,2200 - 2400,12,2019,2019-12-15,TRUE,East,45.53491915,-122.5967186,0,"7,664,889","688,090"
8300 BLOCK OF NE BROADWAY,20-0272,Madison South,0200 - 0400,6,2020,2020-06-27,FALSE,East,45.53494118,-122.5770714,8,"7,669,922","687,968"
NE 86TH AVE / NE BROADWAY,21-0192,Madison South,1400 - 1600,3,2021,2021-03-03,FALSE,East,45.53495752,-122.5744955,3,"7,670,582","687,957"
1900 BLOCK OF NE BROADWAY,20-0736,Sullivan's Gulch,2000 - 2200,11,2020,2020-11-04,FALSE,North,45.53498239,-122.6462066,3,"7,652,213","688,446"
1900 BLOCK OF NE BROADWAY,21-0944,Sullivan's Gulch,2200 - 2400,9,2021,2021-09-22,FALSE,North,45.53498239,-122.6462066,1,"7,652,213","688,446"
1900 BLOCK OF NE BROADWAY,21-1023,Sullivan's Gulch,1000 - 1200,10,2021,2021-10-05,FALSE,North,45.53498239,-122.6462066,0,"7,652,213","688,446"
1900 BLOCK OF NE BROADWAY,21-1202,Sullivan's Gulch,0400 - 0600,11,2021,2021-11-25,FALSE,North,45.53498239,-122.6462066,0,"7,652,213","688,446"
1400 BLOCK OF NE BROADWAY,21-0960,Lloyd,0200 - 0400,9,2021,2021-09-26,TRUE,North,45.53499457,-122.6509854,10,"7,650,989","688,483"
800 BLOCK OF NE BROADWAY,20-0200,Lloyd,2200 - 2400,5,2020,2020-05-20,FALSE,North,45.53501478,-122.6570802,3,"7,649,428","688,532"
N FLINT AVE / N BROADWAY,19-0340,Eliot,1800 - 2000,10,2019,2019-10-21,TRUE,North,45.53501984,-122.6686205,0,"7,646,472","688,613"
NE 19TH AVE / NE BROADWAY,19-0354,Irvington,0200 - 0400,11,2019,2019-11-02,TRUE,North,45.53502603,-122.6466611,16,"7,652,097","688,465"
NE 19TH AVE / NE BROADWAY,21-0986,Irvington,0000 - 0200,10,2021,2021-10-03,FALSE,North,45.53502603,-122.6466611,36,"7,652,097","688,465"
NE 17TH AVE / NE BROADWAY,21-0294,Irvington,2200 - 2400,4,2021,2021-04-08,FALSE,North,45.53503089,-122.6484571,0,"7,651,637","688,479"
NE BROADWAY / NE 15TH AVE,21-1096,Irvington,0000 - 0200,10,2021,2021-10-23,FALSE,North,45.53503703,-122.6504756,0,"7,651,120","688,495"
200 BLOCK OF NE BROADWAY,21-1353,Lloyd,0600 - 0800,9,2021,2021-09-12,FALSE,North,45.53504852,-122.6631678,0,"7,647,869","688,586"
1700 BLOCK OF NW 25TH AVE,21-0549,Northwest,2200 - 2400,6,2021,2021-06-22,FALSE,Central,45.53505955,-122.7028872,0,"7,637,695","688,865"
NE 24TH AVE / NE BROADWAY,22-0005,Sullivan's Gulch,0200 - 0400,1,2022,2022-01-04,FALSE,North,45.53509026,-122.641159,3,"7,653,507","688,451"
700 BLOCK OF NE BROADWAY,19-0146,Irvington,0200 - 0400,5,2019,2019-05-17,FALSE,North,45.53510555,-122.6580909,0,"7,649,170","688,572"
700 BLOCK OF NE BROADWAY,20-0057,Irvington,0000 - 0200,2,2020,2020-02-02,TRUE,North,45.53510555,-122.6580909,11,"7,649,170","688,572"
700 BLOCK OF NE BROADWAY,21-0735,Irvington,0200 - 0400,8,2021,2021-08-05,TRUE,North,45.53510555,-122.6580909,0,"7,649,170","688,572"
500 BLOCK OF NE BROADWAY,20-0343,Eliot,0000 - 0200,7,2020,2020-07-24,FALSE,North,45.53511123,-122.6601251,8,"7,648,649","688,588"
500 BLOCK OF NE BROADWAY,21-0780,Eliot,2200 - 2400,8,2021,2021-08-13,TRUE,North,45.53511123,-122.6601251,1,"7,648,649","688,588"
N VANCOUVER AVE / N BROADWAY,22-0213,Eliot,0800 - 1000,1,2022,2022-01-01,FALSE,North,45.53511309,-122.6677496,3,"7,646,696","688,641"
0 BLOCK OF NE BROADWAY,21-0394,Eliot,2200 - 2400,5,2021,2021-05-13,TRUE,North,45.53514185,-122.6662242,8,"7,647,087","688,641"
NE BROADWAY / NE 33RD AVE,21-0576,Grant Park,1400 - 1600,6,2021,2021-06-27,FALSE,North,45.53515902,-122.6306679,0,"7,656,195","688,405"
1700 BLOCK OF NE 67TH AVE,21-0461,Madison South,0200 - 0400,6,2021,2021-06-02,FALSE,East,45.53517639,-122.5943468,15,"7,665,499","688,168"
NE SANDY BLVD / NE 40TH AVE,20-0708,Hollywood,1000 - 1200,10,2020,2020-10-26,FALSE,North,45.53525987,-122.6219542,14,"7,658,428","688,383"
N LARRABEE AVE / N HANCOCK ST,21-0828,Eliot,1800 - 2000,8,2021,2021-08-24,TRUE,North,45.5354278,-122.673313,1,"7,645,274","688,794"
14600 BLOCK OF NE BROADWAY,21-1085,Wilkes,1800 - 2000,10,2021,2021-10-24,FALSE,East,45.53558803,-122.511866,0,"7,686,631","687,781"
14600 BLOCK OF NE BROADWAY,22-0062,Wilkes,0400 - 0600,1,2022,2022-01-21,FALSE,East,45.53558803,-122.511866,2,"7,686,631","687,781"
8500 BLOCK OF NE SCHUYLER ST,20-0724,Madison South,0400 - 0600,11,2020,2020-11-01,FALSE,East,45.5356047,-122.5749681,0,"7,670,467","688,196"
NE 148TH AVE / NE SAN RAFAEL ST,22-0076,Wilkes,2200 - 2400,1,2022,2022-01-24,FALSE,East,45.53563712,-122.5101579,1,"7,687,069","687,788"
1500 BLOCK OF NW THURMAN ST,22-0006,Northwest,1200 - 1400,1,2022,2022-01-03,FALSE,Central,45.53566451,-122.6871579,1,"7,641,730","688,976"
1800 BLOCK OF NE SCHUYLER ST,21-0667,Irvington,0000 - 0200,7,2021,2021-07-17,FALSE,North,45.53569551,-122.6471002,0,"7,651,991","688,712"
1800 BLOCK OF NE 66TH AVE,21-0092,Madison South,1800 - 2000,1,2021,2021-01-27,FALSE,East,45.5357916,-122.595365,0,"7,665,244","688,399"
1800 BLOCK OF NE 66TH AVE,21-1236,Madison South,1000 - 1200,12,2021,2021-12-06,TRUE,East,45.5357916,-122.595365,2,"7,665,244","688,399"
1800 BLOCK OF NE 66TH AVE,21-0164,Madison South,2000 - 2200,2,2021,2021-02-25,TRUE,East,45.53585089,-122.5952734,26,"7,665,268","688,420"
1800 BLOCK OF NE 66TH AVE,21-0568,Madison South,1400 - 1600,6,2021,2021-06-27,FALSE,East,45.53585089,-122.5952734,0,"7,665,268","688,420"
1800 BLOCK OF NE 162ND AVE,20-0777,Wilkes,0000 - 0200,11,2020,2020-11-22,FALSE,East,45.53604046,-122.4958295,11,"7,690,743","687,844"
1800 BLOCK OF NE 162ND AVE,21-0749,Wilkes,2000 - 2200,8,2021,2021-08-07,FALSE,East,45.53604046,-122.4958295,32,"7,690,743","687,844"
1800 BLOCK OF NE 14TH AVE,21-0882,Irvington,1600 - 1800,9,2021,2021-09-06,TRUE,North,45.53611155,-122.6515548,0,"7,650,854","688,894"
NE SANDY BLVD / NE 42ND AVE,21-0998,Hollywood,1800 - 2000,10,2021,2021-10-07,FALSE,North,45.53612314,-122.6199252,13,"7,658,956","688,684"
NE 148TH PL / NE SAN RAFAEL ST,20-0700,Wilkes,2200 - 2400,10,2020,2020-10-23,TRUE,East,45.53631775,-122.5090459,0,"7,687,360","688,029"
1600 BLOCK OF NE HANCOCK ST,21-0954,Irvington,0000 - 0200,9,2021,2021-09-25,FALSE,North,45.53641535,-122.6489545,31,"7,651,523","688,987"
100 BLOCK OF NE HANCOCK ST,19-0052,Eliot,0400 - 0600,2,2019,2019-02-17,FALSE,North,45.53646379,-122.6639205,21,"7,647,690","689,107"
